split_tag,experiment,model,eval_track,slice_stage,ood_name,bin_family,bin_label,bin_count,bin_positive_count,bin_negative_count,acc,macro_f1,auc_pr,roc_auc,tpr_at_1pct_fpr,tpr_at_5pct_fpr,tpr_at_10pct_fpr,evasion_rate,token_count_median,token_count_mean,lexical_ttr_median,avg_token_len_median,source_file,threshold_note,split,semantic_coverage,defer_rate
C,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TRIPWIRE,ranking,OOD,ood_test_injection_standard,length_bin,len_q2,996,524,472,0.5221,0.3523,0.5168,0.4832,0.0134,0.0401,0.0935,0.0172,78.0,73.7791,0.7853,4.9795,metrics_ablation_bins_splitC__ood-ood_test_injection_standard.csv,bin_eval=length_bin:len_q2; stage=OOD; eval_track=ranking; n_total=996; n_pos=524; n_neg=472; ood_name=ood_test_injection_standard,OOD_BIN_LENGTH_BIN_LEN_Q2,,
C,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST,deployment_threshold,OOD,,length_bin,len_q2,192,84,108,0.6875,0.6396,0.7556,0.7837,0.2857,0.3095,0.4286,0.631,10.0,10.0312,1.0,4.8889,metrics_hybrid_bins_splitC.csv,bin_eval=length_bin:len_q2; stage=OOD; eval_track=deployment_threshold; n_total=192; n_pos=84; n_neg=108,OOD_BIN_LENGTH_BIN_LEN_Q2,,
C,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST,deployment_threshold,OOD,ood_test_injection,length_bin,len_q2,169,6,163,0.5562,0.4106,0.3258,0.7924,0.0,0.6667,0.6667,0.1667,18.0,19.3314,0.9375,5.15,metrics_hybrid_bins_splitC__ood-ood_test_injection.csv,bin_eval=length_bin:len_q2; stage=OOD; eval_track=deployment_threshold; n_total=169; n_pos=6; n_neg=163; ood_name=ood_test_injection,OOD_BIN_LENGTH_BIN_LEN_Q2,,
C,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST,deployment_threshold,OOD,ood_test_injection_standard,length_bin,len_q2,996,524,472,0.6496,0.6476,0.7152,0.7285,0.042,0.1489,0.2939,0.3111,78.0,73.7791,0.7853,4.9795,metrics_hybrid_bins_splitC__ood-ood_test_injection_standard.csv,bin_eval=length_bin:len_q2; stage=OOD; eval_track=deployment_threshold; n_total=996; n_pos=524; n_neg=472; ood_name=ood_test_injection_standard,OOD_BIN_LENGTH_BIN_LEN_Q2,,
C,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST_V2,deployment_threshold,OOD,,length_bin,len_q2,192,84,108,0.6875,0.6396,0.7556,0.7837,0.2857,0.3095,0.4286,0.631,10.0,10.0312,1.0,4.8889,metrics_hybrid_bins_splitC.csv,bin_eval=length_bin:len_q2; stage=OOD; eval_track=deployment_threshold; n_total=192; n_pos=84; n_neg=108,OOD_BIN_LENGTH_BIN_LEN_Q2,,
C,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST_V2,deployment_threshold,OOD,ood_test_injection,length_bin,len_q2,169,6,163,0.5562,0.4106,0.3258,0.7924,0.0,0.6667,0.6667,0.1667,18.0,19.3314,0.9375,5.15,metrics_hybrid_bins_splitC__ood-ood_test_injection.csv,bin_eval=length_bin:len_q2; stage=OOD; eval_track=deployment_threshold; n_total=169; n_pos=6; n_neg=163; ood_name=ood_test_injection,OOD_BIN_LENGTH_BIN_LEN_Q2,,
C,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST_V2,deployment_threshold,OOD,ood_test_injection_standard,length_bin,len_q2,996,524,472,0.6496,0.6476,0.7152,0.7285,0.042,0.1489,0.2939,0.3111,78.0,73.7791,0.7853,4.9795,metrics_hybrid_bins_splitC__ood-ood_test_injection_standard.csv,bin_eval=length_bin:len_q2; stage=OOD; eval_track=deployment_threshold; n_total=996; n_pos=524; n_neg=472; ood_name=ood_test_injection_standard,OOD_BIN_LENGTH_BIN_LEN_Q2,,
C,hybrid,HYBRID_SEM_ANCHORED_IBVS_VETO,deployment_threshold,OOD,,length_bin,len_q2,192,84,108,0.6667,0.6661,0.7556,0.7837,0.2857,0.3095,0.4286,0.2857,10.0,10.0312,1.0,4.8889,metrics_hybrid_bins_splitC.csv,bin_eval=length_bin:len_q2; stage=OOD; eval_track=deployment_threshold; n_total=192; n_pos=84; n_neg=108,OOD_BIN_LENGTH_BIN_LEN_Q2,,
C,hybrid,HYBRID_SEM_ANCHORED_IBVS_VETO,deployment_threshold,OOD,ood_test_injection,length_bin,len_q2,169,6,163,0.4083,0.3262,0.3258,0.7924,0.0,0.6667,0.6667,0.1667,18.0,19.3314,0.9375,5.15,metrics_hybrid_bins_splitC__ood-ood_test_injection.csv,bin_eval=length_bin:len_q2; stage=OOD; eval_track=deployment_threshold; n_total=169; n_pos=6; n_neg=163; ood_name=ood_test_injection,OOD_BIN_LENGTH_BIN_LEN_Q2,,
C,hybrid,HYBRID_SEM_ANCHORED_IBVS_VETO,deployment_threshold,OOD,ood_test_injection_standard,length_bin,len_q2,996,524,472,0.6586,0.6394,0.7152,0.7285,0.042,0.1489,0.2939,0.1546,78.0,73.7791,0.7853,4.9795,metrics_hybrid_bins_splitC__ood-ood_test_injection_standard.csv,bin_eval=length_bin:len_q2; stage=OOD; eval_track=deployment_threshold; n_total=996; n_pos=524; n_neg=472; ood_name=ood_test_injection_standard,OOD_BIN_LENGTH_BIN_LEN_Q2,,
C,hybrid,HYBRID_SEM_EXPERT_GATE_M1_M3,deployment_threshold,OOD,,length_bin,len_q2,192,84,108,0.7031,0.662,0.665,0.6337,0.25,0.2976,0.3452,0.5952,10.0,10.0312,1.0,4.8889,metrics_hybrid_bins_splitC.csv,bin_eval=length_bin:len_q2; stage=OOD; eval_track=deployment_threshold; n_total=192; n_pos=84; n_neg=108,OOD_BIN_LENGTH_BIN_LEN_Q2,,
C,hybrid,HYBRID_SEM_EXPERT_GATE_M1_M3,deployment_threshold,OOD,ood_test_injection,length_bin,len_q2,169,6,163,0.6391,0.4562,0.2024,0.8492,0.0,0.0,0.6667,0.1667,18.0,19.3314,0.9375,5.15,metrics_hybrid_bins_splitC__ood-ood_test_injection.csv,bin_eval=length_bin:len_q2; stage=OOD; eval_track=deployment_threshold; n_total=169; n_pos=6; n_neg=163; ood_name=ood_test_injection,OOD_BIN_LENGTH_BIN_LEN_Q2,,
C,hybrid,HYBRID_SEM_EXPERT_GATE_M1_M3,deployment_threshold,OOD,ood_test_injection_standard,length_bin,len_q2,996,524,472,0.6235,0.6141,0.6135,0.6,0.0,0.0,0.1947,0.2595,78.0,73.7791,0.7853,4.9795,metrics_hybrid_bins_splitC__ood-ood_test_injection_standard.csv,bin_eval=length_bin:len_q2; stage=OOD; eval_track=deployment_threshold; n_total=996; n_pos=524; n_neg=472; ood_name=ood_test_injection_standard,OOD_BIN_LENGTH_BIN_LEN_Q2,,
C,hybrid,HYBRID_SEM_GATE_ELSE_M3_IBVS_V2,deployment_threshold,OOD,,length_bin,len_q2,192,84,108,0.6875,0.6257,0.5888,0.5816,0.1071,0.1667,0.2857,0.6786,10.0,10.0312,1.0,4.8889,metrics_hybrid_bins_splitC.csv,bin_eval=length_bin:len_q2; stage=OOD; eval_track=deployment_threshold; n_total=192; n_pos=84; n_neg=108,OOD_BIN_LENGTH_BIN_LEN_Q2,,
C,hybrid,HYBRID_SEM_GATE_ELSE_M3_IBVS_V2,deployment_threshold,OOD,ood_test_injection,length_bin,len_q2,169,6,163,0.645,0.4595,0.2061,0.591,0.1667,0.1667,0.1667,0.1667,18.0,19.3314,0.9375,5.15,metrics_hybrid_bins_splitC__ood-ood_test_injection.csv,bin_eval=length_bin:len_q2; stage=OOD; eval_track=deployment_threshold; n_total=169; n_pos=6; n_neg=163; ood_name=ood_test_injection,OOD_BIN_LENGTH_BIN_LEN_Q2,,
C,hybrid,HYBRID_SEM_GATE_ELSE_M3_IBVS_V2,deployment_threshold,OOD,ood_test_injection_standard,length_bin,len_q2,996,524,472,0.5833,0.58,0.5424,0.5366,0.0153,0.0515,0.0916,0.3607,78.0,73.7791,0.7853,4.9795,metrics_hybrid_bins_splitC__ood-ood_test_injection_standard.csv,bin_eval=length_bin:len_q2; stage=OOD; eval_track=deployment_threshold; n_total=996; n_pos=524; n_neg=472; ood_name=ood_test_injection_standard,OOD_BIN_LENGTH_BIN_LEN_Q2,,
C,hybrid,HYBRID_SEM_LEARNED_META_FUSION,deployment_threshold,OOD,,length_bin,len_q2,192,84,108,0.6823,0.6516,0.6884,0.7121,0.2381,0.3095,0.3929,0.5595,10.0,10.0312,1.0,4.8889,metrics_hybrid_bins_splitC.csv,bin_eval=length_bin:len_q2; stage=OOD; eval_track=deployment_threshold; n_total=192; n_pos=84; n_neg=108,OOD_BIN_LENGTH_BIN_LEN_Q2,,
C,hybrid,HYBRID_SEM_LEARNED_META_FUSION,deployment_threshold,OOD,ood_test_injection,length_bin,len_q2,169,6,163,0.5207,0.391,0.2073,0.8466,0.0,0.0,0.6667,0.1667,18.0,19.3314,0.9375,5.15,metrics_hybrid_bins_splitC__ood-ood_test_injection.csv,bin_eval=length_bin:len_q2; stage=OOD; eval_track=deployment_threshold; n_total=169; n_pos=6; n_neg=163; ood_name=ood_test_injection,OOD_BIN_LENGTH_BIN_LEN_Q2,,
C,hybrid,HYBRID_SEM_LEARNED_META_FUSION,deployment_threshold,OOD,ood_test_injection_standard,length_bin,len_q2,996,524,472,0.6265,0.6108,0.6641,0.6636,0.0,0.1508,0.2634,0.2137,78.0,73.7791,0.7853,4.9795,metrics_hybrid_bins_splitC__ood-ood_test_injection_standard.csv,bin_eval=length_bin:len_q2; stage=OOD; eval_track=deployment_threshold; n_total=996; n_pos=524; n_neg=472; ood_name=ood_test_injection_standard,OOD_BIN_LENGTH_BIN_LEN_Q2,,
C,semantic,SEM_LOGREG_BGE,deployment_threshold,OOD,ood_test,length_bin,len_q2,192,84,108,0.6667,0.6661,0.7556,0.7837,0.2857,0.3095,0.4286,0.2857,10.0,10.0312,1.0,4.8889,metrics_semantic_bins_splitC.csv,bin_eval=length_bin:len_q2; stage=OOD; eval_track=deployment_threshold; n_total=192; n_pos=84; n_neg=108; ood_name=ood_test,OOD_BIN_LENGTH_BIN_LEN_Q2,,
C,semantic,SEM_LOGREG_BGE,deployment_threshold,OOD,ood_test_injection,length_bin,len_q2,169,6,163,0.4083,0.3262,0.3258,0.7924,0.0,0.6667,0.6667,0.1667,18.0,19.3314,0.9375,5.15,metrics_semantic_bins_splitC__ood-ood_test_injection.csv,bin_eval=length_bin:len_q2; stage=OOD; eval_track=deployment_threshold; n_total=169; n_pos=6; n_neg=163; ood_name=ood_test_injection,OOD_BIN_LENGTH_BIN_LEN_Q2,,
C,semantic,SEM_LOGREG_BGE,deployment_threshold,OOD,ood_test_injection_standard,length_bin,len_q2,996,524,472,0.6586,0.6394,0.7152,0.7285,0.042,0.1489,0.2939,0.1546,78.0,73.7791,0.7853,4.9795,metrics_semantic_bins_splitC__ood-ood_test_injection_standard.csv,bin_eval=length_bin:len_q2; stage=OOD; eval_track=deployment_threshold; n_total=996; n_pos=524; n_neg=472; ood_name=ood_test_injection_standard,OOD_BIN_LENGTH_BIN_LEN_Q2,,
C,ablation,M1_TFIDF_ONLY,deployment_threshold,OOD,,length_bin,len_q3,192,113,79,0.474,0.4149,0.7418,0.6382,0.0885,0.177,0.2566,0.8673,13.0,13.026,1.0,4.9167,metrics_ablation_bins_splitC.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=deployment_threshold; n_total=192; n_pos=113; n_neg=79,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M1_TFIDF_ONLY,deployment_threshold,OOD,ood_test_injection,length_bin,len_q3,169,162,7,0.5503,0.4073,0.9717,0.6764,0.0494,0.0494,0.0494,0.4568,132.0,138.7101,0.6803,5.645,metrics_ablation_bins_splitC__ood-ood_test_injection.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=deployment_threshold; n_total=169; n_pos=162; n_neg=7; ood_name=ood_test_injection,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M1_TFIDF_ONLY,deployment_threshold,OOD,ood_test_injection_standard,length_bin,len_q3,996,619,377,0.5402,0.5319,0.6471,0.5394,0.0113,0.0533,0.1163,0.4588,126.0,127.3022,0.7054,5.1505,metrics_ablation_bins_splitC__ood-ood_test_injection_standard.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=deployment_threshold; n_total=996; n_pos=619; n_neg=377; ood_name=ood_test_injection_standard,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M1_TFIDF_ONLY,ranking,OOD,,length_bin,len_q3,192,113,79,0.6354,0.6306,0.7418,0.6382,0.0885,0.177,0.2566,0.3628,13.0,13.026,1.0,4.9167,metrics_ablation_bins_splitC.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=ranking; n_total=192; n_pos=113; n_neg=79,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M1_TFIDF_ONLY,ranking,OOD,ood_test_injection,length_bin,len_q3,169,162,7,0.9408,0.6274,0.9717,0.6764,0.0494,0.0494,0.0494,0.0309,132.0,138.7101,0.6803,5.645,metrics_ablation_bins_splitC__ood-ood_test_injection.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=ranking; n_total=169; n_pos=162; n_neg=7; ood_name=ood_test_injection,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M1_TFIDF_ONLY,ranking,OOD,ood_test_injection_standard,length_bin,len_q3,996,619,377,0.6185,0.4057,0.6471,0.5394,0.0113,0.0533,0.1163,0.021,126.0,127.3022,0.7054,5.1505,metrics_ablation_bins_splitC__ood-ood_test_injection_standard.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=ranking; n_total=996; n_pos=619; n_neg=377; ood_name=ood_test_injection_standard,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M2_TFIDF_PLUS_FLAGS,deployment_threshold,OOD,,length_bin,len_q3,192,113,79,0.4948,0.4626,0.7077,0.6151,0.0619,0.1239,0.1504,0.7876,13.0,13.026,1.0,4.9167,metrics_ablation_bins_splitC.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=deployment_threshold; n_total=192; n_pos=113; n_neg=79,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M2_TFIDF_PLUS_FLAGS,deployment_threshold,OOD,ood_test_injection,length_bin,len_q3,169,162,7,0.4793,0.3429,0.9226,0.3166,0.0062,0.0062,0.0062,0.5123,132.0,138.7101,0.6803,5.645,metrics_ablation_bins_splitC__ood-ood_test_injection.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=deployment_threshold; n_total=169; n_pos=162; n_neg=7; ood_name=ood_test_injection,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M2_TFIDF_PLUS_FLAGS,deployment_threshold,OOD,ood_test_injection_standard,length_bin,len_q3,996,619,377,0.5241,0.5134,0.6304,0.5265,0.0065,0.0485,0.1002,0.4588,126.0,127.3022,0.7054,5.1505,metrics_ablation_bins_splitC__ood-ood_test_injection_standard.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=deployment_threshold; n_total=996; n_pos=619; n_neg=377; ood_name=ood_test_injection_standard,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M2_TFIDF_PLUS_FLAGS,ranking,OOD,,length_bin,len_q3,192,113,79,0.599,0.476,0.7077,0.6151,0.0619,0.1239,0.1504,0.0796,13.0,13.026,1.0,4.9167,metrics_ablation_bins_splitC.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=ranking; n_total=192; n_pos=113; n_neg=79,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M2_TFIDF_PLUS_FLAGS,ranking,OOD,ood_test_injection,length_bin,len_q3,169,162,7,0.9645,0.6159,0.9226,0.3166,0.0062,0.0062,0.0062,0.0,132.0,138.7101,0.6803,5.645,metrics_ablation_bins_splitC__ood-ood_test_injection.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=ranking; n_total=169; n_pos=162; n_neg=7; ood_name=ood_test_injection,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M2_TFIDF_PLUS_FLAGS,ranking,OOD,ood_test_injection_standard,length_bin,len_q3,996,619,377,0.6225,0.3862,0.6304,0.5265,0.0065,0.0485,0.1002,0.0,126.0,127.3022,0.7054,5.1505,metrics_ablation_bins_splitC__ood-ood_test_injection_standard.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=ranking; n_total=996; n_pos=619; n_neg=377; ood_name=ood_test_injection_standard,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V1_TOTAL,deployment_threshold,OOD,,length_bin,len_q3,192,113,79,0.5365,0.5328,0.7197,0.6084,0.0973,0.1858,0.2478,0.6195,13.0,13.026,1.0,4.9167,metrics_ablation_bins_splitC.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=deployment_threshold; n_total=192; n_pos=113; n_neg=79,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V1_TOTAL,deployment_threshold,OOD,ood_test_injection,length_bin,len_q3,169,162,7,0.8402,0.5205,0.9324,0.3545,0.0247,0.0247,0.0247,0.1358,132.0,138.7101,0.6803,5.645,metrics_ablation_bins_splitC__ood-ood_test_injection.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=deployment_threshold; n_total=169; n_pos=162; n_neg=7; ood_name=ood_test_injection,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V1_TOTAL,deployment_threshold,OOD,ood_test_injection_standard,length_bin,len_q3,996,619,377,0.5934,0.5219,0.6273,0.521,0.0048,0.0355,0.0937,0.2116,126.0,127.3022,0.7054,5.1505,metrics_ablation_bins_splitC__ood-ood_test_injection_standard.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=deployment_threshold; n_total=996; n_pos=619; n_neg=377; ood_name=ood_test_injection_standard,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V1_TOTAL,ranking,OOD,,length_bin,len_q3,192,113,79,0.5885,0.5546,0.7197,0.6084,0.0973,0.1858,0.2478,0.2655,13.0,13.026,1.0,4.9167,metrics_ablation_bins_splitC.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=ranking; n_total=192; n_pos=113; n_neg=79,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V1_TOTAL,ranking,OOD,ood_test_injection,length_bin,len_q3,169,162,7,0.9586,0.6005,0.9324,0.3545,0.0247,0.0247,0.0247,0.0062,132.0,138.7101,0.6803,5.645,metrics_ablation_bins_splitC__ood-ood_test_injection.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=ranking; n_total=169; n_pos=162; n_neg=7; ood_name=ood_test_injection,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V1_TOTAL,ranking,OOD,ood_test_injection_standard,length_bin,len_q3,996,619,377,0.6205,0.402,0.6273,0.521,0.0048,0.0355,0.0937,0.0145,126.0,127.3022,0.7054,5.1505,metrics_ablation_bins_splitC__ood-ood_test_injection_standard.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=ranking; n_total=996; n_pos=619; n_neg=377; ood_name=ood_test_injection_standard,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_STRUCTURED,deployment_threshold,OOD,,length_bin,len_q3,192,113,79,0.5156,0.4969,0.7209,0.6265,0.0531,0.177,0.1947,0.7257,13.0,13.026,1.0,4.9167,metrics_ablation_bins_splitC.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=deployment_threshold; n_total=192; n_pos=113; n_neg=79,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_STRUCTURED,deployment_threshold,OOD,ood_test_injection,length_bin,len_q3,169,162,7,0.6213,0.3975,0.9301,0.3298,0.0185,0.0185,0.0185,0.358,132.0,138.7101,0.6803,5.645,metrics_ablation_bins_splitC__ood-ood_test_injection.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=deployment_threshold; n_total=169; n_pos=162; n_neg=7; ood_name=ood_test_injection,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_STRUCTURED,deployment_threshold,OOD,ood_test_injection_standard,length_bin,len_q3,996,619,377,0.5402,0.5188,0.6457,0.5406,0.0145,0.0549,0.1131,0.3958,126.0,127.3022,0.7054,5.1505,metrics_ablation_bins_splitC__ood-ood_test_injection_standard.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=deployment_threshold; n_total=996; n_pos=619; n_neg=377; ood_name=ood_test_injection_standard,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_STRUCTURED,ranking,OOD,,length_bin,len_q3,192,113,79,0.5885,0.4822,0.7209,0.6265,0.0531,0.177,0.1947,0.115,13.0,13.026,1.0,4.9167,metrics_ablation_bins_splitC.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=ranking; n_total=192; n_pos=113; n_neg=79,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_STRUCTURED,ranking,OOD,ood_test_injection,length_bin,len_q3,169,162,7,0.9645,0.6159,0.9301,0.3298,0.0185,0.0185,0.0185,0.0,132.0,138.7101,0.6803,5.645,metrics_ablation_bins_splitC__ood-ood_test_injection.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=ranking; n_total=169; n_pos=162; n_neg=7; ood_name=ood_test_injection,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_STRUCTURED,ranking,OOD,ood_test_injection_standard,length_bin,len_q3,996,619,377,0.6225,0.3862,0.6457,0.5406,0.0145,0.0549,0.1131,0.0,126.0,127.3022,0.7054,5.1505,metrics_ablation_bins_splitC__ood-ood_test_injection_standard.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=ranking; n_total=996; n_pos=619; n_neg=377; ood_name=ood_test_injection_standard,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TAILCAL,deployment_threshold,OOD,,length_bin,len_q3,192,113,79,0.4896,0.4383,0.721,0.625,0.0442,0.1593,0.2212,0.8407,13.0,13.026,1.0,4.9167,metrics_ablation_bins_splitC.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=deployment_threshold; n_total=192; n_pos=113; n_neg=79,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TAILCAL,deployment_threshold,OOD,ood_test_injection,length_bin,len_q3,169,162,7,0.3905,0.3026,0.9321,0.3757,0.0123,0.0123,0.0123,0.6111,132.0,138.7101,0.6803,5.645,metrics_ablation_bins_splitC__ood-ood_test_injection.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=deployment_threshold; n_total=169; n_pos=162; n_neg=7; ood_name=ood_test_injection,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TAILCAL,deployment_threshold,OOD,ood_test_injection_standard,length_bin,len_q3,996,619,377,0.4739,0.473,0.6323,0.5311,0.0113,0.0258,0.0905,0.6511,126.0,127.3022,0.7054,5.1505,metrics_ablation_bins_splitC__ood-ood_test_injection_standard.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=deployment_threshold; n_total=996; n_pos=619; n_neg=377; ood_name=ood_test_injection_standard,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TAILCAL,ranking,OOD,,length_bin,len_q3,192,113,79,0.6042,0.5105,0.721,0.625,0.0442,0.1593,0.2212,0.115,13.0,13.026,1.0,4.9167,metrics_ablation_bins_splitC.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=ranking; n_total=192; n_pos=113; n_neg=79,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TAILCAL,ranking,OOD,ood_test_injection,length_bin,len_q3,169,162,7,0.9645,0.6159,0.9321,0.3757,0.0123,0.0123,0.0123,0.0,132.0,138.7101,0.6803,5.645,metrics_ablation_bins_splitC__ood-ood_test_injection.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=ranking; n_total=169; n_pos=162; n_neg=7; ood_name=ood_test_injection,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TAILCAL,ranking,OOD,ood_test_injection_standard,length_bin,len_q3,996,619,377,0.6225,0.3862,0.6323,0.5311,0.0113,0.0258,0.0905,0.0,126.0,127.3022,0.7054,5.1505,metrics_ablation_bins_splitC__ood-ood_test_injection_standard.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=ranking; n_total=996; n_pos=619; n_neg=377; ood_name=ood_test_injection_standard,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TOTAL,deployment_threshold,OOD,,length_bin,len_q3,192,113,79,0.5104,0.4778,0.7193,0.6194,0.0442,0.1858,0.2301,0.7788,13.0,13.026,1.0,4.9167,metrics_ablation_bins_splitC.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=deployment_threshold; n_total=192; n_pos=113; n_neg=79,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TOTAL,deployment_threshold,OOD,ood_test_injection,length_bin,len_q3,169,162,7,0.5148,0.3701,0.9368,0.3871,0.0185,0.0185,0.0185,0.4815,132.0,138.7101,0.6803,5.645,metrics_ablation_bins_splitC__ood-ood_test_injection.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=deployment_threshold; n_total=169; n_pos=162; n_neg=7; ood_name=ood_test_injection,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TOTAL,deployment_threshold,OOD,ood_test_injection_standard,length_bin,len_q3,996,619,377,0.512,0.5077,0.6364,0.5236,0.0065,0.0372,0.1276,0.5121,126.0,127.3022,0.7054,5.1505,metrics_ablation_bins_splitC__ood-ood_test_injection_standard.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=deployment_threshold; n_total=996; n_pos=619; n_neg=377; ood_name=ood_test_injection_standard,OOD_BIN_LENGTH_BIN_LEN_Q3,,
C,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TOTAL,ranking,OOD,,length_bin,len_q3,192,113,79,0.5938,0.5084,0.7193,0.6194,0.0442,0.1858,0.2301,0.1416,13.0,13.026,1.0,4.9167,metrics_ablation_bins_splitC.csv,bin_eval=length_bin:len_q3; stage=OOD; eval_track=ranking; n_total=192; n_pos=113; n_neg=79,OOD_BIN_LENGTH_BIN_LEN_Q3,,
